Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN
2003-07-07,45.808674,13.837353,,14.01158,2.262124,13.023087,17.291578,7.18,19.61614,6.287928,14.157573,42.15242,23.470539,13.541507,27.862612,5.05,5.299361,11.578946,28.691109,4.4325,14.1,,38.733585,25.448196,5.434613,26.537998,,,5.270914,39.049999
2003-07-08,45.696033,13.689685999999998,,15.085204,2.2826880000000003,12.94565,17.431310999999994,7.1,20.275,6.192919,14.280621,43.99033,23.33782,13.789566,27.934767,5.29,5.19991,11.667124,28.746704,4.795,13.37,,39.032406,26.496176,5.4237720000000005,26.691521,,,5.2596680000000005,40.509998
2003-07-09,45.527061,13.437428,,14.945167,2.28783,13.199074,17.361444,7.12,20.004456,6.262017,14.073263,44.295544,23.404175,13.84681,27.587059000000004,5.3,5.396445,11.546887,28.71582,4.6625,13.85,,39.695396,27.287109,5.456299,26.810163,,,4.94816,40.5
2003-07-10,45.379185,13.39744,,14.859591,2.265551,12.896375,17.096956,7.05,19.749828,6.046085,14.173524,43.074692,23.382065,13.395212,27.4296,5.28,5.093354,11.382562,27.97476,4.7125,13.5,,38.696239,26.110598,5.448165,26.210024,,,4.858193,38.25
2003-07-11,45.49890900000001,13.618636,,14.696213,2.251841,13.234268,17.281599,7.2,20.214525,6.089272,14.33987,43.227303000000006,23.389427,13.802287,27.318077,5.27,5.1407110000000005,11.438677,28.166187,4.8575,13.38,,38.565502,26.773005,5.448165,26.356575,,,4.701875,37.650002
2003-07-14,45.400322,13.624825,,14.665092,2.234704,12.755586,17.186781,7.2,20.860645,6.132457,14.478872,44.992214,23.610645,14.088509,27.357439000000007,5.64,5.339615,11.41863,28.388521,4.76,13.18,,38.780293,27.336540000000007,5.4237720000000005,26.377499,,,4.718746,39.27
2003-07-15,45.094028,13.349487,,15.987673999999998,2.234704,12.592322,17.516146,7.28,21.12483,6.089272,14.355819,44.720184,23.66226,14.139393,27.199997,5.59,5.318304,11.390576,28.610825,4.7025,13.47,,38.191998,27.435406,5.4237720000000005,26.293766,,,4.554556,38.43
2003-07-16,44.928566,13.117453,,15.832079,2.2227080000000004,12.528439,17.531118,7.32,20.927494,6.0201730000000016,13.991227,44.534401,23.603264000000006,13.954938,27.140934,5.44,5.408284,11.322437,28.586128,4.6425,13.0,,37.678413,27.089376,5.366849,26.16815,,,4.4983260000000005,37.68
2003-07-17,44.822948,13.009174,,15.443079999999998,2.131881,12.400672,17.076994,7.27,20.561459,5.976986,14.426457,43.293652,23.477913,13.420656,27.731405,5.05,5.259107,11.226251,27.789505,4.455,11.11,,36.903378,28.078037,5.385825,27.382366,,,4.47921,36.32
2003-07-18,45.829807,12.808076,,16.06547,2.135308,12.578127,16.717688,7.12,20.75243,5.959713,14.456083,44.866154,23.559019,13.509703,28.859798,5.16,5.3112,11.422641,27.715395,4.3975,11.35,,37.276894,27.633142,5.41835,27.417253,,,4.529815,34.98
2003-07-21,48.001957,12.777142,,15.007407999999998,1.934801,12.173526,16.243605,7.1,20.602833,5.622859,14.469752,43.857624,23.227211,13.045387,29.404316,4.92,5.389343,11.266331,27.585701,4.37,11.22,,37.967896,27.079489,5.3261910000000015,27.082306,,,4.528692,35.330002
2003-07-22,48.459629,12.820458,,15.450862,2.029056,12.620721,16.602911,7.29,20.968864,5.907889,14.462916,43.658577,23.146103,13.662358,29.588032,4.95,5.720847,11.470738,27.740082,4.5025,11.59,,37.799809,26.703796,5.393956,26.942739000000003,,,4.529815,34.869999
2003-07-23,48.846863,12.622452,,15.520883,1.948511,12.854961,16.662794,7.19,21.035709,5.769692,14.720411,42.922089,22.851152,13.770483,29.528965000000003,4.72,5.668754,11.122043,27.653631,4.4275,12.3,,37.192848,27.484838,5.347878,26.705477,,,4.514071,40.110001
2003-07-24,49.05810200000001,12.378048,,15.365279,2.001637,12.492947,16.208673,7.06,21.325352,5.96835,14.898148,43.293652,22.836401,13.751403,29.784853,4.95,5.687697,10.977755,27.97476,4.2625,12.63,,37.258217,27.237673,5.331614,26.747341,,,4.52082,41.310001
2003-07-25,49.779816,12.446115,,15.497544,1.999923,12.478749,16.46817,7.16,21.608627,5.916525,15.082726999999998,43.578957,23.52216,13.821368,30.657389,4.99,5.7042720000000005,11.029859,28.085918,4.1825,13.83,,38.546833,28.384523,5.31264,27.214886,,,4.609661,41.599998
2003-07-28,49.63195,12.173864,,15.435305,2.03077,12.634912,16.44821,7.33,21.595892000000006,5.812880000000002,15.372118,44.37516,23.632765,13.974019,30.139114000000006,5.24,5.879497,11.001805,28.388521,4.3125,14.3,,37.911873,27.870420000000006,5.372273000000002,26.761311,,,4.528692,42.080002
2003-07-29,49.128521,12.037741,,15.435305,2.032484,12.542639,15.994087,7.31,21.468578,5.6919580000000005,15.606829,43.625401,23.559019,13.954938,30.427776,5.13,5.746894,10.901603,28.376154,4.35,13.26,,37.370277,27.97917,5.449135,26.62175,,,4.528692,41.389999
2003-07-30,49.075699,12.152205,,15.365279,1.996495,12.954334,16.00906,7.28,21.484499,5.441477,15.153369,43.06142,23.249331,13.706878,30.303129,5.1,5.687697,10.981763,28.283531,4.1875,13.55,,37.258217,27.949511,5.5644339999999985,26.677561,,,4.4983260000000005,40.66
2003-07-31,49.357338,12.142925,,15.108545,2.017061,12.883357,16.333433,7.3,21.621359,5.4328400000000014,14.04136,43.406448,23.654888,13.821368,30.493378000000003,4.58,5.791884,10.937675,28.252657,4.2025,13.0,,37.295563,27.089376,5.575414,26.537998,,,4.4994510000000005,41.639999
2003-08-01,48.938419,11.923269,,15.816516,2.00335,12.350984,16.268559,7.19,21.640453,5.251457,13.865899,42.63678400000001,23.256706,13.706878,30.381853000000003,3.97,5.609556,10.797401,27.919178,3.995,12.46,,36.343102,28.127472,5.624825,26.210024,,,4.529815,40.029999
2003-08-04,49.329197,11.910893,,15.660917,1.993068,12.209019,16.523066,7.22,21.9683,5.165083,14.118835,42.709766,23.241961,13.71324,30.145651,3.88,5.462746,10.805415,27.789505,4.0,11.84,,36.968719,27.267334,5.6440410000000005,25.651775,,,4.610785,39.650002
2003-08-05,48.917278,11.709805,,15.147444,1.95708,12.251601,16.18372,7.27,21.67547,5.190996,13.141273000000002,41.946735,23.271454,13.248921,29.469944,3.41,5.306465,10.653116,27.449844,3.145,11.95,,36.371098,27.287109,5.512277,25.37265,,,4.521941,38.669998
2003-08-06,48.65678,11.94183,,14.937387,1.95708,12.350984,15.749559,7.26,21.166204,5.182359,12.008759,41.701241,23.212465,13.089911,29.574907,3.25,5.247267,10.781367,27.665972,3.12,11.17,,35.091831,26.792776,5.613846,25.428467,,,4.52082,38.939999
2003-08-07,48.882072,12.347114,,15.443079999999998,1.927946,12.400672,15.829405,7.56,21.045259,5.1046239999999985,12.47589,42.537254,23.588518,13.147151999999998,29.653629,3.75,5.296993,10.572953,28.11062,3.175,11.05,,35.624077,26.743343,5.649533,25.644796,,,4.494954,39.009998
2003-08-08,49.269325,12.344019,,15.575341,1.919377,12.450361,15.859347,7.26,21.815516,5.216908,12.68781,42.928722,23.809731,13.159878,30.014452,3.7,5.574038,10.665138,28.46879,3.16,11.13,,35.99335900000001,26.555496,5.600119,25.658752,,,4.489331,39.150002
2003-08-11,49.95583,12.251206,,15.194126,1.945083,12.492947,16.597921,7.39,21.67547,5.216908,12.54425,43.074692,23.146103,13.369771,30.237505,3.9,5.725583,10.745297,28.314409,3.1,11.27,,35.572662,26.496176,5.5973760000000015,25.156328,,,4.542185,38.93
2003-08-12,50.684578,12.241927,,15.326382999999998,1.951938,12.840765,16.87738,7.4,21.869627,5.398291,12.478169,43.69175300000001,23.670969,13.516065,30.335924,3.91,5.77294,10.865535,28.969002000000003,3.1375,11.4,,35.544605,26.743343,5.663257,25.093515,,,4.579297,39.849998
2003-08-13,50.87115900000001,12.195519,,15.209682,1.945083,12.776878,17.156839,7.57,22.598507,5.467389,12.560205,43.160946,23.552694,13.668716,30.244081,4.0,5.723216000000002,10.769342,28.351461,3.15,11.84,,35.348286,27.356312,5.6056089999999985,25.044676000000006,,,4.537689,40.209999
2003-08-14,50.040325,12.251206,,15.855417999999998,1.979359,12.947241,17.126894,7.82,23.238264,5.476025,12.979484,43.127773,23.907534,13.840448,30.74925,4.13,5.825035,10.873549,28.493494,3.2725,11.39,,35.198715,27.791328000000004,5.62757,25.219118,,,4.481458,40.299999
2003-08-15,50.223396,12.275957,,16.026575,1.993068,12.79818,17.146857999999998,7.8,23.177792,5.406927,12.988599,43.048153000000006,23.914925,13.85317,30.663967,3.99,5.843979,10.993789,28.314409,3.375,11.18,,35.44177600000001,27.682573,5.6742360000000005,25.260996,,,4.481458,40.099998
2003-08-18,50.814831,12.309986,,15.902099,2.090751,13.188579,18.070074,8.91,23.238264,5.286005,13.180008,43.293652,23.966665,14.285685,30.919817,3.95,5.974214,10.973748,28.70965,3.575,11.56,,35.984009,27.880306,5.6742360000000005,25.247046,,,4.383618,43.02
2003-08-19,50.853554,12.229553,,16.462244000000002,2.1404490000000003,13.479609,18.36451,9.23,23.276463,5.294643,13.200518,44.52113,23.966665,15.449657,30.939501,4.06,6.031041,11.186169,28.882551,3.725,11.45,,37.115227,28.028606,5.646788,25.135389,,,4.382496,43.57
2003-08-20,50.864185,12.065581,,16.329987,2.109602,13.46541,18.23476,9.12,22.916794,5.545124,12.943026,44.627296,23.996241,15.506903,30.946041,4.07,6.061824,11.226251,28.882551,3.69,11.53,,37.376987,28.226337,5.742867,25.344738,,,4.49158,43.759998
2003-08-21,51.171867,11.94183,,16.571165,2.107888,13.373136,19.182924,9.45,23.569279,5.709231,12.897449,45.31733300000001,23.98885,15.831287,31.287214,4.24,6.147069,11.22224,29.067814,3.7325,11.3,,36.984344,28.621803000000003,5.797771,25.686672,,,4.485957,45.700001
2003-08-22,50.75806400000001,12.059399,,16.757887,2.142163,13.202776,18.663929,9.91,23.464251,5.6401330000000005,12.510072,44.793167,23.74489,15.462376999999998,30.959169,4.01,6.137597,11.2022,28.5429,3.6025,11.23,,36.788013,28.374638,5.682477,25.309845000000006,,,4.4454699999999985,45.220001
2003-08-25,50.705029,12.248116,,16.322210000000002,2.155872,12.833669,18.96335,10.09,23.553371,5.4328400000000014,12.594384,44.202652,23.818819,15.335166,30.906696000000004,3.94,6.345973000000001,11.073945,28.369991,3.5725,10.8,,36.741272,27.97917,5.687964,25.163301,,,4.4983260000000005,45.849998
2003-08-26,50.977341,12.359488,,16.329987,2.162727,12.812372,19.033215,10.1,23.871662,5.3723790000000005,12.624006,44.189381,23.914925,15.265201,30.74925,4.1,6.305719,11.142078,28.752876,3.4375,10.45,,37.1059,28.038492,5.6742360000000005,25.184235,,,4.492703,45.93
2003-08-27,50.556496,12.282142,,16.283312,2.174723,12.812372,19.058163,10.24,23.604301,5.467389,12.555645,44.38842800000001,23.619223,15.583222,30.755798,4.09,6.345973000000001,11.198194,28.870197,3.5025,10.76,,38.087528000000006,28.216452,5.723652,24.938437,,,4.529815,45.880001
2003-08-28,50.30891,12.319266,,16.236631,2.167869,12.883357,19.407492,10.92,23.562925,5.467389,12.817697,44.74008900000001,23.486158,15.449657,30.952612,4.12,6.402803,11.254305,28.487337,3.5325,10.62,,38.283848,28.730555,5.676984,24.973541,,,4.600663,45.939999
2003-08-29,50.386726,12.467766,,16.462244000000002,2.212425,12.712994,19.37755,11.29,23.760263,5.596948,12.988599,44.98558,23.663572,15.468739,31.044455,4.16,6.533038,11.2022,28.870197,3.5225,11.07,,38.424088,29.264433,5.745613,25.106983,,,4.6355260000000005,46.32
2003-09-02,49.566216,12.730734,,17.388056,2.270692,13.366035,19.637045,11.16,23.352852,5.726506,13.141273000000002,45.523026,23.626617,15.691356,31.588976,4.47,6.656167999999999,11.382562,29.61125,3.55,11.3,,38.882179,29.017269,5.800517,25.401941,,,4.6906300000000005,47.330002
2003-09-03,50.43623,12.916358,,18.212721,2.313536,13.202776,19.642038,11.01,23.333752,5.77833,13.063796,45.682262,23.752291,15.583222,31.910452000000006,4.89,6.855072,11.506806,29.518612,3.5375,12.53,,39.181355,28.849195,5.85542,25.696905,,,4.710873,46.189999
2003-09-04,49.513161,12.746202,,18.492798,2.272406,13.131792,19.342615,11.7,23.368771,6.0201730000000016,13.045568,44.647198,23.279169,15.996660999999998,31.890772,4.88,6.869280000000002,11.522836,29.561846000000006,3.775,13.4,,39.013062,28.275772,5.899342,25.844385,,,4.698503,47.290001
2003-09-05,49.046329,12.99371,,18.072685,2.241559,13.131792,18.918436,12.1,22.795843,6.132457,12.792631,43.824451,23.641403,16.219278,31.346237,4.65,6.926108,11.326447,29.333363,3.75,13.49,,38.611057,28.008831,5.8581660000000015,25.844385,,,4.667014,46.52
2003-09-08,48.798763,13.241203,,17.862625,2.335814,13.231167,19.307684,12.45,22.900887,6.210193,13.259763,44.474689,23.670969,16.810799,31.805504,4.71,6.954524,11.458711,29.351883,3.875,13.75,,41.40638,28.671236,5.970716,26.04805,,,4.678259,47.279999
2003-09-09,48.597168,13.092702,,17.847073,2.385512,13.202776,18.978321,12.28,21.930105,6.089272,13.273437,44.494587,23.811428,16.460979000000002,31.457788,4.51,6.7745630000000014,11.574937,29.456858,3.93,13.34,,41.443783,28.770103,5.959735,25.928667,,,4.664764,46.68
2003-09-10,48.310715,13.389702,,17.325819,2.30154,12.940143,18.159899,11.26,22.273849,5.951075,13.305339000000002,43.791275,23.545301,15.576866,30.926363,4.32,6.6940550000000005,11.31843,29.148096,3.635,13.25,,40.68652,28.068151,6.00915,25.998892,,,4.677135,46.220001
2003-09-11,49.120598,13.47942,,17.115757000000002,2.279261,13.373136,19.69194,11.83,22.273849,6.123821,13.079745,44.156204,23.404839000000006,15.926694,31.241274,4.59,6.696422,11.386906,29.265427000000006,3.625,13.73,,40.85479,28.325205,6.033854,25.682869,,,4.689712,45.189999
2003-09-12,48.887173,13.631008,,17.528095,2.147303,13.351833,19.726871,12.16,22.254757,6.244743,13.391928,44.288902,23.50095,15.882173000000002,31.838276,4.65,6.798241,11.419129,29.030764,3.7775,13.69,,41.032444,28.374638,6.022876,25.275539,,,4.6382650000000005,45.68
2003-09-15,48.957912,13.532013,,17.94042,2.166155,13.004028,19.592134,11.9,22.471195,6.2706550000000005,13.305339000000002,44.421608,23.242203,15.583222,31.438087,4.54,6.855072,11.338573,29.012234000000007,3.8525,13.54,,40.995022,28.275772,6.069541,24.973541,,,4.641695,45.509998
2003-09-16,49.796097,13.590795000000002,,18.189384,2.167869,13.522197,19.871595000000006,12.24,22.560308,6.650693,13.444341,44.799801,22.976074,15.691356,31.654602,4.79,6.812449000000001,11.475518,29.117207,4.0225,14.09,,41.574677,27.633142,6.061308,25.886522,,,4.625687,46.240002
2003-09-17,49.60865,13.627923,,17.582552,2.1935740000000004,13.493804,20.195967,12.5,22.573036,6.40885,13.615242000000002,44.81971,22.251604,15.646832,31.55619,5.14,6.781666,11.338573,28.944296,4.0325,13.95,,42.07016,27.385973,6.075031,25.591568,,,5.104719,46.16
2003-09-18,50.167454,13.646491,,17.738146,2.142163,13.571882999999998,20.719954,12.79,22.86587,6.4779480000000005,13.900079000000002,45.489849,22.399454,15.621391,31.79237,5.1,6.888223,11.427183,28.962835,4.1375,13.94,,41.714893,27.583706,6.182094,25.949739,,,5.09443,47.889999
2003-09-19,50.213417,13.44539,,17.434729,2.0719,13.415723000000002,20.651566,12.68,22.649429,6.460674,13.799816,45.549564,22.414234,15.926694,31.398737,5.12,6.89059,11.386906,29.160442,4.375,13.94,,41.275505,27.75178,6.2287620000000015,26.321951,,,5.097861,47.580002
2003-09-22,50.262936,13.213361,,16.789005,2.039339,13.522197,20.007608,12.42,22.783112,6.460674,13.952492,44.806435,23.227415,15.538702,30.841078000000003,5.12,6.847967999999999,11.394961,29.395107,4.3325,13.82,,40.303215,27.57382,6.179346,26.139349,,,5.085283,47.470001
2003-09-23,50.485729,13.312354999999998,,16.641184,2.056476,13.493804,20.696491,12.38,23.486536,6.4779480000000005,14.0368,44.852886,23.390053,15.678635,30.46715,5.22,6.914269,11.427183,29.425991,4.4175,13.75,,40.976326,27.72212,6.121698,26.300875,,,5.08757,50.439999
2003-09-24,49.919872,13.024637,,17.310254999999998,2.070186,13.493804,20.222258,11.55,23.247816,6.097908,13.820325,44.428238,23.15349,14.673676,29.94886,5.05,6.843232,11.338573,29.425991,4.25,13.09,,40.209717,27.544161,6.086014,25.774164000000006,,,5.060133,49.610001
2003-09-25,50.082561,13.024637,,17.582552,1.963935,13.060809,20.621616,11.37,22.566677,6.175644,13.717784,44.096489,22.783863,14.51466,29.588032,4.71,6.677478999999999,11.145233,29.500092,4.225,12.95,,39.265488,27.128923,6.086014,25.62669,,,5.016687,50.049999
2003-09-26,50.733318,13.092702,,17.123539,1.963935,12.585225,20.292149,10.87,22.401173,6.4779480000000005,13.496749,42.742943,22.591658,14.234798,29.601147,4.6,6.544876,11.068699,29.642134,4.1275,12.93,,39.087864,26.39731,6.118956,25.633711,,,4.956094,48.560001
2003-09-29,49.704147,13.16386,,17.131319,2.04448,13.202776,20.067511,11.2,22.286585,6.365664,13.615242000000002,42.563789,23.293955,14.412896,30.082523,4.49,6.668008,11.20162,29.992041,4.1125,12.7,,39.29353,26.318216,6.118956,25.710958,,,4.973243,49.860001
2003-09-30,48.855331,13.16386,,17.380272,2.051335,12.819469,19.663164,11.11,22.566677,6.40885,13.906917000000002,41.66806,23.877958,14.063065,29.739626,4.29,6.587499,11.056616,30.010792,4.2325,12.51,,38.975681,26.100712,6.039344,25.654770000000006,,,5.007541000000002,48.43
2003-10-01,50.149761,13.235010999999998,,17.325819,2.133594,13.202776,19.86783,11.17,23.391045,6.547046,13.715506,42.630146,24.661575,14.152113,30.333101,4.27,6.8100809999999985,11.467462,30.55439,4.4175,12.85,,38.891525,27.089376,6.107974,26.195538,,,5.072709,49.119999
2003-10-02,50.418549,13.349487,,17.644791,2.1404490000000003,13.593179999999998,19.802937,11.69,23.543827,6.53841,14.029965,43.074692,24.513727,13.986738,30.550701,4.47,6.805345,11.475518,30.929296,5.0,13.4,,39.284184,27.494726,6.173858,26.251722,,,5.064705,50.09
2003-10-03,51.656395,13.188605,,17.465854999999998,2.166155,14.274614,20.401966,11.89,23.553371,6.857989,14.405951000000002,43.69175300000001,24.705931,14.62915,31.032076,4.63,7.0374,11.580246,31.366667,5.0725,13.63,,39.36834,27.692461,6.264449,26.434307,,,5.109294,52.889999
2003-10-06,51.592735,13.222643,,17.963766,2.234704,14.821179999999998,20.486834,12.16,23.782541,6.771615,14.294291,43.698383,24.550694,14.648233,31.14419,4.6,7.162897999999998,11.560108,31.310442,4.95,13.85,,39.031761,28.018719,6.258958,26.532639,,,5.1481650000000005,54.150002
2003-10-07,51.84737,13.055577,,17.98711,2.2826880000000003,15.225782,20.611629,12.79,23.75708,6.8839,14.209984,43.923981,24.550694,14.902653,31.407953000000006,4.7,7.207889,11.588302,31.360411,5.23,13.65,,39.087864,28.068151,6.250723000000002,26.687143,,,5.1607400000000005,54.91
2003-10-08,51.422977,12.978239,,18.438339000000006,2.241559,15.012828,21.015972,12.96,23.483356,6.866625,14.189473,43.738194,24.639395,14.889932,31.421129,5.2,7.229199,11.382875,31.329187,4.94,13.49,,38.629768,28.236227000000003,6.275427,26.890812,,,5.139019,55.700001
2003-10-09,52.441513,13.055577,,17.209116,2.262124,14.977343,20.931112,13.09,23.772997,6.832076,14.19631,44.103123,24.602428,15.029863,31.5728,5.18,7.482566,11.398992,31.616608000000006,5.125,15.38,,38.844788,28.463619,6.335822,26.876762,,,5.171031,57.860001
2003-10-10,52.370785,13.004234,,17.403614,2.279261,15.08382,20.921127,13.24,23.725252,6.762978,14.301131,43.85099,24.824217,15.074387,31.309042,5.07,7.286028999999999,11.374825,31.241709000000004,5.06,15.6,,38.629768,28.443846,6.338565,26.652037,,,5.150452,58.060001
2003-10-13,52.710308,13.072694,,17.325819,2.327245,15.048325,21.360418,13.4,24.014896,6.970273,14.417345999999998,45.589375,25.533899,15.188877,31.487085,5.49,7.49914,11.431213,31.4604,5.13,15.48,,38.190357,28.493279,6.338565,26.652037,,,5.133303,58.299999
2003-10-14,52.816402,13.100703,,17.668131,2.399222,15.1619,21.395361,13.63,24.199503,7.073919,14.385444,46.909748,26.058769,15.309723000000002,31.585991,5.75,7.399688999999999,11.394961,31.58536,5.0875,16.120001000000002,,38.424088,28.562483,6.341312,27.178757,,,5.144736,59.91
2003-10-15,52.130287,13.047798,,17.318031,2.3598060000000003,15.08382,21.375393,13.66,24.189953,6.82344,14.207705,46.976093,26.154867000000007,15.417853,31.447515000000006,5.62,7.338122999999999,11.407046,31.397911,4.79,15.46,,38.181007,28.374638,6.324841,27.508816,,,5.161885,58.549999
2003-10-16,52.052475,13.147376,,17.240236,2.390653,15.126710999999998,21.410339,13.96,23.836645,7.082557,14.524444,46.956192,26.273148,15.468739,31.374981,5.79,7.314445,11.447325,32.022751,4.82,15.75,,38.891525,28.611917,6.327583,28.0215,,,5.139019,59.91
2003-10-17,52.377861,13.001122,,17.037952,2.3341,15.012325,21.190691,13.99,23.562925,6.9357229999999985,14.371771,46.199795,26.258366,15.252479999999998,31.315636,5.45,7.122644,11.487604,31.491638,4.5025,15.21,,38.330589,28.127472,6.286409,28.126842,,,5.119583,59.689999
2003-10-20,53.389347,13.147376,,17.115757000000002,2.34781,15.155306,21.310499,14.12,23.553371,7.125742,14.424181,46.226334,26.140078,15.157073,30.926586,5.79,7.316813000000002,11.366765,31.566628,4.6,14.3,,38.424088,27.761667,6.3522919999999985,28.183025,,,5.198469,59.59
2003-10-21,53.403481000000006,13.22517,,17.442518,2.409504,15.191045,21.535131,14.29,23.419697,6.944361,14.317082,47.115433,26.302725,15.277925,30.570490000000003,6.35,7.316813000000002,11.209679,31.935253000000003,4.6275,14.69,,38.91957100000001,27.929739,6.333076,28.267307,,,5.196181,59.349998
2003-10-22,53.629826,12.76462,,17.815947,2.316963,14.962288,21.260576,13.96,23.426056,6.771615,14.280621,45.50975,26.043978,14.934454,30.247377,5.88,6.8077130000000015,10.750497,31.429159,4.3525,14.0,,37.498539,26.604931,6.313859,28.084711,,,5.179032,54.029999
2003-10-23,53.707638,12.951332,,17.644791,2.3118220000000003,14.940835,21.145765,13.65,23.715698,6.875261999999998,14.26695,46.213066,26.14748,14.610071,30.702385,5.9,6.547244,10.617579,31.454157,4.3475,14.09,,37.779011,26.654362,6.333076,28.084711,,,5.1996129999999985,54.32
2003-10-24,53.530796,12.994902,,17.403614,2.299825,14.998029999999998,20.971046,13.59,23.922588,7.030735000000001,14.424181,45.708805,26.169664,14.673676,30.69578,5.76,6.452528,10.41215,31.272942,4.5225,14.62,,38.003384,26.545612,6.349549,28.056608,,,5.213331,54.509998
2003-10-27,53.57324200000001,12.892208,,17.419172,2.292971,15.033775,20.986023,13.85,24.511425,6.901173,14.025409,46.305958,26.531893,14.546465,30.405638,5.87,6.701158,10.500766,31.816551,4.4125,15.4,,37.797699,26.387424,6.390726,27.979366,,,5.180177,54.82
2003-10-28,54.64129300000001,13.20961,,18.111588,2.366661,15.14815,21.679899,14.85,24.992041,7.039371000000001,13.740570000000002,47.374199,26.731485,15.265201,29.343977,5.99,6.881117999999999,10.738414,32.091488,4.54,16.129998999999998,,37.096539,26.792776,6.4209190000000005,27.923174,,,5.278497,56.73
2003-10-29,54.867672,13.346529,,18.36832,2.416359,15.283978,22.298895,15.09,24.89019,7.0220970000000005,13.396489,48.183678,26.857159000000006,15.322445000000002,29.94405,5.96,6.949788000000002,10.665908,32.303917,4.67,15.65,,35.99335900000001,26.832323,6.487518,28.260277,,,5.339091000000002,56.689999
2003-10-30,55.214245,13.362092,,18.438339000000006,2.539748,15.141008,22.104214,15.18,25.278503,7.678527000000001,12.829088,48.117325,26.894123,15.7804,29.94405,8.0,6.95926,10.915642,32.022751,4.4575,15.3,,35.918571,26.644478000000003,6.590184,27.803789,,,5.3310879999999985,55.830002
2003-10-31,55.787197,13.26251,,18.204947,2.586019,15.369769,21.844633,15.2,24.896553,7.557606,13.082026,48.10405,26.968054,15.850366,29.94405,7.9,6.817183999999999,10.802856,31.866533,4.625,15.41,,36.713219,27.465067,6.676203,27.740583,,,5.316227,54.43
2003-11-03,55.73061800000001,13.318523,,18.811777,2.625434,15.798692,22.538509,15.93,25.3517,7.635342,12.758451,48.422535,27.108519,16.085698999999998,29.937449,9.31,6.760356,10.972031,32.785049,4.5575,16.93,,36.526234,27.455179,6.831596,28.147917,,,5.323085,56.740002
2003-11-04,56.2328,13.016681,,18.936255,2.625434,16.084639000000006,22.328848,16.549999,25.195742000000006,7.8339979999999985,12.76301,48.10405,26.982826,16.155668,29.574768,9.42,6.66564,10.895502,32.984997,4.7975,17.02,,35.937256,27.19813,6.8204970000000005,28.288378,,,5.319655,56.860001
2003-11-05,55.999386,13.166046,,18.905134,2.592874,16.084639000000006,22.508558,17.01,25.463108,7.661252,12.977203,47.825378,26.236183,16.282881,29.587955,9.1,6.668008,10.955921,33.603561,4.865,16.940001000000002,,39.611019,27.652914000000006,6.8260429999999985,28.386686,,,5.371103,56.740002
2003-11-06,56.303547,13.147376,,18.982931,2.56374,16.07749,22.87796,17.040001,25.450375,7.453958,13.312178,48.004524,26.280535,16.709035999999998,30.05615,9.08,6.767459,11.092869,33.928490000000004,4.775,17.73,,39.882462,27.237673,6.8066179999999985,28.428837,,,5.407687,54.990002
2003-11-07,55.90744,12.9171,,19.488625,2.668278,16.034588,22.478607,17.01,25.463108,7.808086,13.44206,47.977985,25.962662,17.058858999999998,30.860636,10.3,6.734309,11.096896,35.053196,4.51,17.870001000000006,,40.425331,27.484838,6.812171,28.428837,,,5.660351,54.310001
2003-11-10,55.765976,12.873534,,19.107409,2.66485,15.841578,21.674906,16.82,25.284863,7.523058,13.239258,47.075619,26.266445,16.454617000000002,30.497959,11.04,6.601706,10.895502,34.615807000000004,4.1625,17.549999,,40.762283,27.534275,6.715052,28.442879,,,5.613476,51.98
2003-11-11,55.525486,12.966889,,19.099627,2.675133,15.805841,21.330465,16.620001000000002,25.100252,7.609428999999999,13.389653,46.690788,26.370184,16.518219000000002,30.267168,10.44,6.561450999999999,10.798828,34.353382,4.3025,16.950001,,39.20854600000001,27.188242,6.784425,28.583338,,,5.567747,52.23
2003-11-12,55.808411,13.016681,,19.667566,2.832796,16.141823000000002,21.350435,18.08,25.564957,7.825360000000001,13.528745,47.148602,26.562826,17.090657999999998,30.35289,11.01,6.651432000000002,11.076756,34.978214,4.4,17.790001,,40.490849,27.563932,6.842693,28.414785,,,5.744954,54.130001
2003-11-13,56.33889,13.648379,,19.192986,2.759105,15.898773,21.405342,18.290001,25.533125,7.782176,13.667839,46.889843,26.755478000000004,16.855328,30.069338,11.2,6.582762,11.08884,35.259396,4.5825,16.870001000000002,,41.745056,27.909966,6.8204970000000005,28.267307,,,5.7346650000000015,54.799999
2003-11-14,55.546719,13.754177,,18.944033,2.671705,15.298277,20.511793,17.860001,25.794128,7.704442,13.6496,45.416862,26.740643,16.925287,30.333101,10.97,6.521197,11.012311,35.128178000000005,4.35,16.879998999999998,,42.044582,27.890190000000004,6.723377,28.709734,,,5.7563879999999985,52.450001
2003-11-17,55.306213,13.741732999999998,,18.982931,2.623721,15.812981,20.167351,17.360001,25.612705,7.471233,13.613115,44.050041,26.533188,17.014341,30.009985,11.37,6.369651,10.947865,34.990715,4.1225,15.89,,42.34409,27.929739,6.723377,28.492029,,,5.7563879999999985,50.360001
